共 1000 条请求，成功 1000，失败 0

===== 汇总（仅成功请求） =====
  latency（端到端）                 n=1000 mean=210704.00ms  p50=225131.01  p90=355892.36  p99=413059.53  min=  2982.39  max=483279.65
  P端prefill+网络（推算）             n=1000 mean=188228.19ms  p50=203910.28  p90=338484.29  p99=363902.44  min=    50.50  max=366890.96
  D端总耗时（排队+decode）             n=1000 mean= 22475.81ms  p50= 10639.44  p90= 52770.98  p99=139136.02  min=  2837.35  max=140653.88
  D端排队+调度（推算）                  n=1000 mean=   106.32ms  p50=    75.85  p90=   200.39  p99=   445.49  min=    12.48  max=   480.03
  D端排队占比                       n=1000 mean=     0.82%  p50=     0.65  p90=     1.43  p99=     1.89  min=     0.24  max=     2.02
  D端GPU decode（纯算）             n=1000 mean= 22369.49ms  p50= 10571.88  p90= 52609.66  p99=138692.23  min=  2824.87  max=140199.28
  轮均GPU耗时                      无数据

===== 逐轮 GPU forward 耗时分布（所有请求合并） =====
  每轮 forward                   无数据

===== 逐请求明细 =====
 idx   latency     P端(推算)       D端总       排队     排队%       GPU    轮数       轮均
 695  263958.4   254078.6    9879.8     62.8    0.6%    9816.9     0     0.00
 696  307009.9   253929.0   53080.9    194.9    0.4%   52886.0     0     0.00
 697  266851.2   253463.3   13387.9     71.5    0.5%   13316.5     0     0.00
 698  290889.5   251716.7   39172.8    126.6    0.3%   39046.2     0     0.00
 699  254787.5   251236.9    3550.5     41.8    1.2%    3508.7     0     0.00
 700  296391.7   254945.7   41446.0    148.9    0.4%   41297.1     0     0.00
 701  258516.4   254977.1    3539.3     41.6    1.2%    3497.7     0     0.00
 702  260900.8   257215.7    3685.1     25.8    0.7%    3659.3     0     0.00
 703  264629.9   260894.7    3735.2     44.1    1.2%    3691.1     0     0.00
 704  301444.8   260714.4   40730.4    175.4    0.4%   40555.0     0     0.00
 705  263984.1   260250.2    3733.8     42.9    1.1%    3690.9     0     0.00
 706  295159.9   260112.9   35046.9    156.1    0.4%   34890.8     0     0.00
 707  293739.7   259741.9   33997.8    149.9    0.4%   33847.9     0     0.00
 708  281193.2   264053.9   17139.2     83.7    0.5%   17055.5     0     0.00
 709  276131.8   267333.9    8797.9     62.8    0.7%    8735.1     0     0.00
 710  407430.3   267718.8  139711.5    458.0    0.3%  139253.5     0     0.00
 711  294537.2   267641.7   26895.5    133.9    0.5%   26761.6     0     0.00
 712  275240.6   270695.0    4545.6     47.6    1.0%    4498.0     0     0.00
 713  311575.8   270452.3   41123.5    184.2    0.4%   40939.3     0     0.00
 714  330584.7   271826.6   58758.1    215.3    0.4%   58542.8     0     0.00
 715  309296.0   271202.4   38093.6    170.3    0.4%   37923.3     0     0.00
 716  288990.9   270524.9   18466.0    102.3    0.6%   18363.7     0     0.00
 717  329933.2   269920.6   60012.7    217.6    0.4%   59795.1     0     0.00
 718  323597.1   273911.6   49685.4    189.7    0.4%   49495.8     0     0.00
 719  277543.5   273767.1    3776.4     63.7    1.7%    3712.7     0     0.00
 720  275671.2   271894.8    3776.4     63.7    1.7%    3712.7     0     0.00
 721  321733.3   274046.3   47687.0    183.9    0.4%   47503.1     0     0.00
 722  291379.4   272791.7   18587.7    110.6    0.6%   18477.0     0     0.00
 723  283940.4   271869.4   12071.0     84.4    0.7%   11986.6     0     0.00
 724  417052.1   277029.9  140022.3    463.2    0.3%  139559.1     0     0.00
 725  284208.3   279571.6    4636.7     69.9    1.5%    4566.8     0     0.00
 726  303174.2   279522.9   23651.3    137.8    0.6%   23513.5     0     0.00
 727  299917.8   278757.1   21160.7    122.2    0.6%   21038.5     0     0.00
 728  287281.5   278438.4    8843.0     82.7    0.9%    8760.4     0     0.00
 729  300841.7   278206.9   22634.9    128.6    0.6%   22506.3     0     0.00
 730  282913.8   279202.0    3711.7     70.9    1.9%    3640.8     0     0.00
 731  324491.8   279495.3   44996.5    177.6    0.4%   44818.9     0     0.00
 732  295476.5   279115.5   16361.0    107.4    0.7%   16253.7     0     0.00
 733  282518.7   278821.6    3697.1     68.1    1.8%    3629.0     0     0.00
 734  325762.8   278755.8   47007.0    204.3    0.4%   46802.7     0     0.00
 735  352927.4   278504.1   74423.4    270.1    0.4%   74153.3     0     0.00
 736  417840.4   277889.8  139950.6    480.0    0.3%  139470.6     0     0.00
 737  322698.2   277143.2   45555.0    160.1    0.4%   45394.9     0     0.00
 738  323117.1   277164.1   45952.9    181.4    0.4%   45771.5     0     0.00
 739  281406.6   277774.9    3631.7     43.3    1.2%    3588.4     0     0.00
 740  318265.1   277761.8   40503.3    140.7    0.3%   40362.6     0     0.00
 741  280923.2   277294.5    3628.8     41.2    1.1%    3587.6     0     0.00
 742  280913.3   277285.2    3628.2     40.8    1.1%    3587.4     0     0.00
 743  353962.4   281070.7   72891.7    243.2    0.3%   72648.5     0     0.00
 744  289389.5   281743.0    7646.5     58.5    0.8%    7588.0     0     0.00
 745  306597.5   281366.5   25231.0     97.1    0.4%   25133.9     0     0.00
 746  300636.5   281178.5   19457.9    104.1    0.5%   19353.8     0     0.00
 747  284787.0   281145.4    3641.6     44.0    1.2%    3597.5     0     0.00
 748  292838.4   280955.0   11883.4     71.0    0.6%   11812.4     0     0.00
 749  283784.8   280132.3    3652.5     43.1    1.2%    3609.4     0     0.00
 750  286507.5   279197.3    7310.2     52.9    0.7%    7257.3     0     0.00
 751  289065.0   285513.7    3551.3     44.7    1.3%    3506.6     0     0.00
 752  327755.1   285531.2   42223.9    169.9    0.4%   42054.0     0     0.00
 753  324907.6   286203.2   38704.4    140.8    0.4%   38563.6     0     0.00
 754  295288.0   285833.2    9454.8     68.6    0.7%    9386.2     0     0.00
 755  289148.8   285633.2    3515.6     41.9    1.2%    3473.7     0     0.00
 756  288942.6   285427.0    3515.6     41.9    1.2%    3473.7     0     0.00
 757  291013.9   287457.4    3556.5     50.6    1.4%    3505.8     0     0.00
 758  290202.1   286679.2    3522.8     54.6    1.5%    3468.3     0     0.00
 759  322975.7   286601.8   36373.9    134.0    0.4%   36239.9     0     0.00
 760  290096.0   286582.8    3513.2     47.4    1.3%    3465.8     0     0.00
 761  289567.2   286054.1    3513.1     47.4    1.3%    3465.8     0     0.00
 762  289502.9   285987.1    3515.8     48.6    1.4%    3467.2     0     0.00
 763  290879.6   283806.6    7073.0     56.7    0.8%    7016.3     0     0.00
 764  286716.4   283203.4    3513.1     46.0    1.3%    3467.1     0     0.00
 765  298563.3   283084.6   15478.7     56.2    0.4%   15422.5     0     0.00
 766  289608.3   282510.7    7097.6     55.0    0.8%    7042.5     0     0.00
 767  297575.1   282227.6   15347.5     53.9    0.4%   15293.6     0     0.00
 768  289386.4   281123.1    8263.2     37.1    0.4%    8226.1     0     0.00
 769  309920.2   282604.9   27315.4    112.2    0.4%   27203.2     0     0.00
 770  308567.3   282696.5   25870.8    105.9    0.4%   25764.9     0     0.00
 771  303638.0   295291.9    8346.1     58.7    0.7%    8287.3     0     0.00
 772  353253.4   295128.3   58125.2    228.4    0.4%   57896.7     0     0.00
 773  298461.6   294797.7    3663.9     41.7    1.1%    3622.2     0     0.00
 774  298410.1   294746.2    3663.9     41.7    1.1%    3622.2     0     0.00
 775  321863.9   294534.3   27329.6    122.0    0.4%   27207.6     0     0.00
 776  306764.9   298076.5    8688.4     82.5    0.9%    8606.0     0     0.00
 777  355887.5   299343.5   56544.0    225.2    0.4%   56318.8     0     0.00
 778  302160.5   298500.5    3659.9     44.9    1.2%    3615.0     0     0.00
 779  338892.1   298009.2   40882.8    157.6    0.4%   40725.2     0     0.00
 780  321832.8   298769.9   23062.8    111.2    0.5%   22951.6     0     0.00
 781  302288.0   298627.6    3660.4     43.6    1.2%    3616.8     0     0.00
 782  310313.1   301491.5    8821.6     86.6    1.0%    8735.0     0     0.00
 783  339537.2   301332.7   38204.4    148.7    0.4%   38055.7     0     0.00
 784  307902.0   300640.8    7261.1     79.0    1.1%    7182.1     0     0.00
 785  304613.0   301242.0    3371.1     64.9    1.9%    3306.2     0     0.00
 786  368094.1   300869.8   67224.4    230.4    0.3%   66993.9     0     0.00
 787  314336.1   300789.3   13546.9     81.1    0.6%   13465.8     0     0.00
 788  308570.4   299905.8    8664.6     81.7    0.9%    8582.9     0     0.00
 789  344897.0   299709.7   45187.3    164.2    0.4%   45023.0     0     0.00
 790  303120.6   299511.0    3609.5     63.4    1.8%    3546.1     0     0.00
 791  303715.7   300123.1    3592.5     46.8    1.3%    3545.8     0     0.00
 792  312600.4   298214.6   14385.9     61.3    0.4%   14324.5     0     0.00
 793  322150.8   299704.0   22446.8     84.5    0.4%   22362.3     0     0.00
 794  303202.3   299598.2    3604.2     45.0    1.2%    3559.2     0     0.00
 795  307242.3   298321.5    8920.8     62.0    0.7%    8858.8     0     0.00
 796  300210.6   296572.4    3638.2     44.4    1.2%    3593.9     0     0.00
 797  306535.9   296388.9   10147.1     47.5    0.5%   10099.5     0     0.00
 798  339267.0   298183.6   41083.4    168.4    0.4%   40915.0     0     0.00
 799  305799.1   296943.8    8855.3     61.0    0.7%    8794.4     0     0.00
 800  300502.0   296273.8    4228.2     65.4    1.5%    4162.8     0     0.00
 801  326123.4   297677.7   28445.7    112.8    0.4%   28332.9     0     0.00
 802  301028.1   297339.9    3688.2     61.5    1.7%    3626.7     0     0.00
 803  332974.4   296911.3   36063.0    130.5    0.4%   35932.6     0     0.00
 804  299086.6   295454.4    3632.2     25.5    0.7%    3606.7     0     0.00
 805  309900.9   294757.6   15143.3     57.1    0.4%   15086.2     0     0.00
 806  304635.6   297272.8    7362.8     55.2    0.7%    7307.7     0     0.00
 807  322270.3   297877.2   24393.2    100.9    0.4%   24292.2     0     0.00
 808  301946.1   298265.1    3681.0     44.6    1.2%    3636.3     0     0.00
 809  302023.5   298336.6    3686.9     44.1    1.2%    3642.8     0     0.00
 810  301544.1   297857.7    3686.3     43.5    1.2%    3642.8     0     0.00
 811  303519.9   299816.0    3704.0     43.3    1.2%    3660.7     0     0.00
 812  309993.5   301281.9    8711.5     56.4    0.6%    8655.1     0     0.00
 813  355935.7   304027.0   51908.7    201.0    0.4%   51707.7     0     0.00
 814  313807.8   306317.3    7490.4     53.3    0.7%    7437.1     0     0.00
 815  326888.1   306294.0   20594.1    109.4    0.5%   20484.6     0     0.00
 816  361003.1   310199.3   50803.9    200.3    0.4%   50603.5     0     0.00
 817  352192.3   309651.3   42541.0    170.9    0.4%   42370.1     0     0.00
 818  327695.4   309237.0   18458.4    106.1    0.6%   18352.4     0     0.00
 819  351469.1   311559.7   39909.4    167.5    0.4%   39741.9     0     0.00
 820  316549.3   312810.9    3738.4     45.4    1.2%    3692.9     0     0.00
 821  370323.7   313100.2   57223.5    222.0    0.4%   57001.5     0     0.00
 822  316223.9   312485.4    3738.5     43.3    1.2%    3695.2     0     0.00
 823  352367.2   313909.4   38457.7    166.0    0.4%   38291.8     0     0.00
 824  349722.4   320059.0   29663.5    118.9    0.4%   29544.6     0     0.00
 825  323370.0   319663.4    3706.6     66.3    1.8%    3640.3     0     0.00
 826  334679.0   321489.6   13189.5     76.6    0.6%   13112.8     0     0.00
 827  336623.0   321431.5   15191.5     81.1    0.5%   15110.4     0     0.00
 828  340646.2   321352.7   19293.5     89.5    0.5%   19204.0     0     0.00
 829  324456.1   320851.9    3604.2     66.5    1.8%    3537.7     0     0.00
 830  324082.6   320478.4    3604.2     66.5    1.8%    3537.7     0     0.00
 831  343852.8   320470.1   23382.8    119.4    0.5%   23263.3     0     0.00
 832  342727.3   320434.5   22292.8    117.6    0.5%   22175.2     0     0.00
 833  325569.6   319447.9    6121.7     74.7    1.2%    6047.0     0     0.00
 834  328762.2   319106.0    9656.1     64.5    0.7%    9591.7     0     0.00
 835  322611.6   319011.0    3600.7     65.2    1.8%    3535.5     0     0.00
 836  321622.4   318021.7    3600.6     65.1    1.8%    3535.5     0     0.00
 837  389765.9   318008.1   71757.8    244.4    0.3%   71513.4     0     0.00
 838  341235.6   318891.7   22343.9     95.5    0.4%   22248.3     0     0.00
 839  321697.5   318128.6    3568.9     42.1    1.2%    3526.8     0     0.00
 840  375418.0   317572.6   57845.4    201.8    0.3%   57643.6     0     0.00
 841  327694.1   317637.3   10056.9     42.1    0.4%   10014.8     0     0.00
 842  322055.7   318444.3    3611.4     44.4    1.2%    3567.0     0     0.00
 843  325476.5   318206.5    7270.0     51.9    0.7%    7218.1     0     0.00
 844  322986.2   317202.3    5783.9     66.1    1.1%    5717.7     0     0.00
 845  319713.8   316086.9    3626.9     60.1    1.7%    3566.8     0     0.00
 846  319436.6   315809.7    3626.9     60.0    1.7%    3566.8     0     0.00
 847  318873.9   315247.0    3626.9     60.0    1.7%    3566.8     0     0.00
 848  361838.1   314855.6   46982.5    189.0    0.4%   46793.5     0     0.00
 849  324568.3   317118.2    7450.1     51.6    0.7%    7398.5     0     0.00
 850  378669.6   320627.7   58041.8    199.9    0.3%   57841.9     0     0.00
 851  378060.9   323295.4   54765.5    191.8    0.4%   54573.7     0     0.00
 852  386102.2   326833.4   59268.9    240.5    0.4%   59028.3     0     0.00
 853  340053.5   323724.6   16328.8    101.5    0.6%   16227.3     0     0.00
 854  459764.8   324788.1  134976.6    444.9    0.3%  134531.8     0     0.00
 855  406998.2   324676.6   82321.6    313.8    0.4%   82007.8     0     0.00
 856  368935.8   323989.0   44946.7    165.4    0.4%   44781.3     0     0.00
 857  327073.0   323290.9    3782.1     61.3    1.6%    3720.8     0     0.00
 858  343164.8   322931.2   20233.7    115.7    0.6%   20118.0     0     0.00
 859  337796.3   322597.9   15198.4     77.9    0.5%   15120.5     0     0.00
 860  399985.8   322336.0   77649.8    281.2    0.4%   77368.6     0     0.00
 861  373522.0   321264.5   52257.5    207.5    0.4%   52050.0     0     0.00
 862  377132.9   323288.7   53844.3    217.3    0.4%   53627.0     0     0.00
 863  326645.0   322849.0    3796.0     42.8    1.1%    3753.2     0     0.00
 864  330513.7   326729.6    3784.1     68.8    1.8%    3715.3     0     0.00
 865  376432.2   325813.2   50619.0    212.0    0.4%   50407.0     0     0.00
 866  334144.8   325539.6    8605.3     81.1    0.9%    8524.2     0     0.00
 867  369413.1   326135.3   43277.8    159.8    0.4%   43118.0     0     0.00
 868  363720.4   325959.0   37761.3    142.5    0.4%   37618.8     0     0.00
 869  372104.0   327019.0   45085.0    171.2    0.4%   44913.8     0     0.00
 870  337532.4   327052.7   10479.7     67.9    0.6%   10411.9     0     0.00
 871  331672.8   327197.9    4475.0     46.4    1.0%    4428.5     0     0.00
 872  358181.4   327016.6   31164.8    106.3    0.3%   31058.5     0     0.00
 873  369708.4   331812.2   37896.3    167.1    0.4%   37729.2     0     0.00
 874  335054.5   331162.3    3892.2     62.1    1.6%    3830.0     0     0.00
 875  333413.3   329539.5    3873.8     43.3    1.1%    3830.5     0     0.00
 876  358366.9   333157.5   25209.4    105.1    0.4%   25104.3     0     0.00
 877  336478.9   332734.5    3744.4     66.5    1.8%    3677.9     0     0.00
 878  341943.1   332332.4    9610.7     83.1    0.9%    9527.5     0     0.00
 879  408867.3   332014.3   76853.0    255.4    0.3%   76597.5     0     0.00
 880  358103.0   331626.2   26476.8     88.2    0.3%   26388.6     0     0.00
 881  357686.8   330772.1   26914.7     89.1    0.3%   26825.6     0     0.00
 882  374950.7   329480.2   45470.5    185.1    0.4%   45285.4     0     0.00
 883  333493.0   329797.6    3695.4     42.7    1.2%    3652.8     0     0.00
 884  371971.5   334388.6   37582.9    160.3    0.4%   37422.7     0     0.00
 885  337723.2   334240.9    3482.3     44.2    1.3%    3438.1     0     0.00
 886  337542.8   334060.5    3482.3     44.1    1.3%    3438.1     0     0.00
 887  339330.5   333708.1    5622.4     52.0    0.9%    5570.4     0     0.00
 888  337950.3   334463.9    3486.4     42.3    1.2%    3444.1     0     0.00
 889  346438.1   334096.7   12341.4     64.6    0.5%   12276.7     0     0.00
 890  342675.6   335576.0    7099.6     53.7    0.8%    7045.9     0     0.00
 891  381336.5   335520.8   45815.7    180.6    0.4%   45635.1     0     0.00
 892  423317.2   335177.4   88139.7    284.1    0.3%   87855.6     0     0.00
 893  352428.3   348797.0    3631.3     44.3    1.2%    3587.0     0     0.00
 894  351797.1   348167.3    3629.8     43.4    1.2%    3586.4     0     0.00
 895  355118.3   350376.7    4741.6     72.8    1.5%    4668.8     0     0.00
 896  353791.2   350179.4    3611.8     66.2    1.8%    3545.7     0     0.00
 897  407645.2   349925.6   57719.7    215.9    0.4%   57503.8     0     0.00
 898  352159.3   348547.6    3611.7     66.1    1.8%    3545.7     0     0.00
 899  351030.4   347418.7    3611.7     66.0    1.8%    3545.7     0     0.00
 900  358013.9   348030.9    9983.1     96.7    1.0%    9886.4     0     0.00
 901  406466.6   347388.0   59078.6    220.7    0.4%   58857.9     0     0.00
 902  372051.7   346091.3   25960.4    147.9    0.6%   25812.5     0     0.00
 903  354442.6   345189.7    9252.8     91.9    1.0%    9160.9     0     0.00
 904  364148.5   345595.9   18552.6    107.4    0.6%   18445.2     0     0.00
 905  358060.0   345061.8   12998.2    109.3    0.8%   12888.9     0     0.00
 906  349802.0   344368.0    5434.0     75.0    1.4%    5359.0     0     0.00
 907  348564.6   345063.9    3500.7     47.9    1.4%    3452.8     0     0.00
 908  379988.4   344405.2   35583.2    135.9    0.4%   35447.3     0     0.00
 909  353057.3   344574.9    8482.4     89.6    1.1%    8392.8     0     0.00
 910  347854.2   344371.6    3482.5     63.1    1.8%    3419.5     0     0.00
 911  386999.0   344067.3   42931.7    171.3    0.4%   42760.4     0     0.00
 912  347841.9   344378.8    3463.1     44.7    1.3%    3418.4     0     0.00
 913  347624.1   344161.0    3463.0     44.6    1.3%    3418.4     0     0.00
 914  349979.9   343926.6    6053.3     57.2    0.9%    5996.1     0     0.00
 915  360956.0   344940.0   16016.0     93.2    0.6%   15922.8     0     0.00
 916  348314.2   344845.7    3468.5     46.4    1.3%    3422.1     0     0.00
 917  348195.7   344728.2    3467.6     45.7    1.3%    3421.9     0     0.00
 918  349584.1   346158.3    3425.8     50.0    1.5%    3375.8     0     0.00
 919  349202.1   345746.0    3456.1     50.1    1.5%    3406.0     0     0.00
 920  349066.6   345613.3    3453.4     47.3    1.4%    3406.0     0     0.00
 921  407585.5   342570.9   65014.7    236.0    0.4%   64778.7     0     0.00
 922  355660.4   342550.5   13109.9     82.8    0.6%   13027.1     0     0.00
 923  375513.4   342700.5   32812.9    118.6    0.4%   32694.3     0     0.00
 924  345482.9   342028.9    3454.0     48.2    1.4%    3405.8     0     0.00
 925  365593.5   341470.7   24122.7    110.6    0.5%   24012.1     0     0.00
 926  345024.6   341570.5    3454.1     47.4    1.4%    3406.7     0     0.00
 927  347776.0   340854.1    6921.9     60.2    0.9%    6861.7     0     0.00
 928  393087.5   340682.2   52405.3    188.0    0.4%   52217.2     0     0.00
 929  343508.0   340054.5    3453.4     45.9    1.3%    3407.5     0     0.00
 930  343201.9   339748.2    3453.7     46.3    1.3%    3407.4     0     0.00
 931  352676.8   337966.9   14709.9     82.9    0.6%   14627.0     0     0.00
 932  343039.5   339576.3    3463.2     46.5    1.3%    3416.7     0     0.00
 933  356360.4   339561.7   16798.7     66.4    0.4%   16732.3     0     0.00
 934  342986.2   339524.1    3462.0     45.2    1.3%    3416.9     0     0.00
 935  387498.0   337859.9   49638.1    158.1    0.3%   49480.0     0     0.00
 936  342188.2   338719.8    3468.4     44.8    1.3%    3423.6     0     0.00
 937  342173.6   338705.3    3468.3     44.8    1.3%    3423.6     0     0.00
 938  361163.3   338752.4   22410.9     96.7    0.4%   22314.2     0     0.00
 939  345391.9   338459.7    6932.1     54.2    0.8%    6877.9     0     0.00
 940  345378.3   338415.9    6962.4     54.0    0.8%    6908.5     0     0.00
 941  377999.1   339446.1   38553.0    121.2    0.3%   38431.8     0     0.00
 942  382952.5   339316.5   43636.1    133.2    0.3%   43502.9     0     0.00
 943  386478.1   338452.5   48025.6    168.6    0.4%   47857.0     0     0.00
 944  381903.9   338885.9   43018.1    128.1    0.3%   42889.9     0     0.00
 945  394111.1   338411.8   55699.3    195.4    0.4%   55503.9     0     0.00
 946  356682.0   335711.4   20970.6     69.9    0.3%   20900.7     0     0.00
 947  366978.2   340234.0   26744.1     90.1    0.3%   26654.0     0     0.00
 948  446891.8   339883.8  107007.9    277.6    0.3%  106730.4     0     0.00
 949  351377.7   346982.2    4395.5     63.0    1.4%    4332.5     0     0.00
 950  355168.4   345518.2    9650.2     59.6    0.6%    9590.6     0     0.00
 951  353357.0   343774.4    9582.6     59.3    0.6%    9523.3     0     0.00
 952  351768.1   343720.4    8047.7     72.2    0.9%    7975.5     0     0.00
 953  349849.6   343370.4    6479.2     50.0    0.8%    6429.2     0     0.00
 954  399860.1   347695.6   52164.5    180.1    0.3%   51984.3     0     0.00
 955  350857.3   347141.1    3716.2     42.8    1.2%    3673.4     0     0.00
 956  353425.0   349042.0    4382.9     64.9    1.5%    4318.0     0     0.00
 957  371266.7   351046.4   20220.3     86.7    0.4%   20133.7     0     0.00
 958  355452.4   351793.1    3659.3     45.2    1.2%    3614.2     0     0.00
 959  381351.1   351500.3   29850.8    136.4    0.5%   29714.4     0     0.00
 960  403495.9   351283.9   52212.0    175.8    0.3%   52036.2     0     0.00
 961  353970.1   350311.9    3658.2     43.5    1.2%    3614.6     0     0.00
 962  354010.4   349574.3    4436.1     44.2    1.0%    4391.9     0     0.00
 963  381844.1   351315.1   30528.9    141.4    0.5%   30387.5     0     0.00
 964  371406.6   357357.1   14049.4     93.5    0.7%   13955.9     0     0.00
 965  395173.8   357109.8   38064.0    141.7    0.4%   37922.3     0     0.00
 966  362709.6   356594.7    6114.9     48.4    0.8%    6066.5     0     0.00
 967  386909.2   356419.9   30489.4    124.1    0.4%   30365.2     0     0.00
 968  400994.4   356062.8   44931.6    155.4    0.3%   44776.3     0     0.00
 969  413039.3   355632.4   57407.0    178.8    0.3%   57228.2     0     0.00
 970  377519.8   366891.0   10628.8     90.6    0.9%   10538.2     0     0.00
 971  418375.3   365999.8   52375.5    163.3    0.3%   52212.2     0     0.00
 972  377944.7   365980.5   11964.2     93.3    0.8%   11870.9     0     0.00
 973  483279.6   365734.2  117545.5    286.0    0.2%  117259.4     0     0.00
 974  369545.4   365892.7    3652.7     66.4    1.8%    3586.3     0     0.00
 975  418561.8   365813.6   52748.2    159.7    0.3%   52588.4     0     0.00
 976  400214.8   365445.0   34769.8    125.1    0.4%   34644.7     0     0.00
 977  368928.6   365280.2    3648.4     64.6    1.8%    3583.8     0     0.00
 978  374239.3   364187.7   10051.6     84.1    0.8%    9967.5     0     0.00
 979  380534.3   361768.9   18765.5     89.9    0.5%   18675.6     0     0.00
 980  373698.4   362148.4   11550.0     89.9    0.8%   11460.1     0     0.00
 981  365479.4   361863.9    3615.4     44.3    1.2%    3571.1     0     0.00
 982  364352.2   360736.8    3615.4     44.3    1.2%    3571.1     0     0.00
 983  367673.9   360342.4    7331.5     53.8    0.7%    7277.7     0     0.00
 984  363836.6   360221.3    3615.3     44.1    1.2%    3571.1     0     0.00
 985  366280.3   362657.5    3622.8     42.8    1.2%    3580.0     0     0.00
 986  366652.8   363003.0    3649.8     42.7    1.2%    3607.1     0     0.00
 987  368552.0   362669.8    5882.2     69.4    1.2%    5812.8     0     0.00
 988  403722.0   362665.4   41056.6    129.7    0.3%   40926.9     0     0.00
 989  406598.0   364164.3   42433.7    129.7    0.3%   42304.0     0     0.00
 990  425382.6   363899.8   61482.8    163.6    0.3%   61319.2     0     0.00
 991  415057.9   362600.8   52457.1    146.8    0.3%   52310.3     0     0.00
 992  370496.2   360925.2    9570.9     42.8    0.4%    9528.1     0     0.00
 993  364381.9   360767.9    3614.0     47.3    1.3%    3566.8     0     0.00
 994  404497.7   360379.5   44118.1    112.4    0.3%   44005.7     0     0.00
 995  368041.3   360857.4    7183.9     35.8    0.5%    7148.1     0     0.00
 996  364810.5   361248.5    3561.9     28.4    0.8%    3533.5     0     0.00
 997  364187.4   360629.9    3557.4     27.3    0.8%    3530.2     0     0.00
 998  371004.2   360735.7   10268.5     40.9    0.4%   10227.6     0     0.00
 999  364198.7   360611.9    3586.7     23.3    0.6%    3563.5     0     0.00
