共 1000 条请求，成功 1000，失败 0

===== 汇总（仅成功请求） =====
  latency（端到端）                 n=1000 mean=210008.22ms  p50=223844.88  p90=337475.69  p99=399010.86  min=  2915.39  max=449278.85
  P端prefill+网络（推算）             n=1000 mean=187663.93ms  p50=202698.28  p90=320381.75  p99=352812.44  min=    49.63  max=356584.64
  D端总耗时（排队+decode）             n=1000 mean= 22344.28ms  p50= 10236.15  p90= 52550.06  p99=138500.81  min=  2854.60  max=140481.88
  D端排队+调度（推算）                  n=1000 mean=   107.16ms  p50=    75.74  p90=   204.84  p99=   446.55  min=    27.68  max=   491.90
  D端排队占比                       n=1000 mean=     0.83%  p50=     0.66  p90=     1.45  p99=     1.90  min=     0.25  max=     2.06
  D端GPU decode（纯算）             n=1000 mean= 22237.12ms  p50= 10160.19  p90= 52390.41  p99=138108.04  min=  2818.71  max=140035.35
  轮均GPU耗时                      无数据

===== 逐轮 GPU forward 耗时分布（所有请求合并） =====
  每轮 forward                   无数据

===== 逐请求明细 =====
 idx   latency     P端(推算)       D端总       排队     排队%       GPU    轮数       轮均
 695  254187.6   247111.1    7076.6     57.8    0.8%    7018.7     0     0.00
 696  307549.6   247319.8   60229.8    185.4    0.3%   60044.4     0     0.00
 697  261781.7   248388.8   13392.9     74.9    0.6%   13318.0     0     0.00
 698  282526.1   246678.7   35847.4    118.1    0.3%   35729.3     0     0.00
 699  250461.4   246918.3    3543.0     41.0    1.2%    3502.0     0     0.00
 700  294512.1   250159.1   44353.0    138.0    0.3%   44215.0     0     0.00
 701  254238.8   250685.0    3553.8     45.6    1.3%    3508.2     0     0.00
 702  252870.1   249316.3    3553.8     45.6    1.3%    3508.2     0     0.00
 703  252458.9   248904.4    3554.5     46.0    1.3%    3508.5     0     0.00
 704  293144.9   249082.3   44062.7    155.0    0.4%   43907.7     0     0.00
 705  252835.0   249272.7    3562.3     43.1    1.2%    3519.2     0     0.00
 706  288209.1   249030.0   39179.1    136.1    0.3%   39043.0     0     0.00
 707  291206.3   248661.2   42545.1    127.2    0.3%   42417.9     0     0.00
 708  273034.7   255784.0   17250.7     81.8    0.5%   17168.9     0     0.00
 709  264796.3   255914.1    8882.2     54.4    0.6%    8827.8     0     0.00
 710  396462.1   256897.6  139564.5    491.9    0.4%  139072.6     0     0.00
 711  291576.3   264659.4   26916.9    129.8    0.5%   26787.1     0     0.00
 712  268229.8   263638.5    4591.3     47.7    1.0%    4543.6     0     0.00
 713  308155.3   263429.5   44725.8    181.8    0.4%   44544.0     0     0.00
 714  321381.1   262888.1   58492.9    223.3    0.4%   58269.7     0     0.00
 715  306885.2   262468.2   44417.0    178.0    0.4%   44239.0     0     0.00
 716  279924.0   261823.4   18100.6     79.4    0.4%   18021.2     0     0.00
 717  324818.6   261220.5   63598.1    237.0    0.4%   63361.0     0     0.00
 718  316513.6   265043.5   51470.1    198.5    0.4%   51271.6     0     0.00
 719  269252.1   265551.6    3700.5     44.3    1.2%    3656.2     0     0.00
 720  267412.7   263713.1    3699.6     43.7    1.2%    3655.9     0     0.00
 721  323648.8   267190.7   56458.1    221.4    0.4%   56236.7     0     0.00
 722  282083.1   265972.4   16110.8     73.2    0.5%   16037.6     0     0.00
 723  278480.0   265181.7   13298.3     83.0    0.6%   13215.3     0     0.00
 724  403871.8   264225.3  139646.6    477.7    0.3%  139168.9     0     0.00
 725  279637.1   275831.5    3805.5     62.2    1.6%    3743.4     0     0.00
 726  291045.5   275781.6   15263.9     98.2    0.6%   15165.7     0     0.00
 727  296384.9   274941.0   21443.9    117.6    0.5%   21326.3     0     0.00
 728  282360.0   274628.7    7731.3     79.9    1.0%    7651.4     0     0.00
 729  293595.3   274397.5   19197.7    111.0    0.6%   19086.8     0     0.00
 730  276149.6   272344.5    3805.1     61.0    1.6%    3744.1     0     0.00
 731  308273.9   272321.3   35952.6    159.8    0.4%   35792.8     0     0.00
 732  286663.4   273658.5   13004.9     71.6    0.6%   12933.2     0     0.00
 733  277133.4   273365.7    3767.7     64.0    1.7%    3703.7     0     0.00
 734  322355.6   275954.7   46400.9    201.6    0.4%   46199.3     0     0.00
 735  416711.1   276291.8  140419.3    475.7    0.3%  139943.6     0     0.00
 736  307901.8   275677.2   32224.6    152.5    0.5%   32072.1     0     0.00
 737  325631.7   274641.8   50989.8    191.2    0.4%   50798.7     0     0.00
 738  325924.7   274630.2   51294.5    193.2    0.4%   51101.4     0     0.00
 739  278705.2   274257.2    4448.0     67.6    1.5%    4380.4     0     0.00
 740  314188.8   274265.1   39923.7    159.4    0.4%   39764.3     0     0.00
 741  277684.2   274064.0    3620.2     45.8    1.3%    3574.4     0     0.00
 742  277673.2   274055.1    3618.1     43.6    1.2%    3574.5     0     0.00
 743  343988.8   274036.4   69952.4    256.4    0.4%   69695.9     0     0.00
 744  281796.2   274027.5    7768.8     51.2    0.7%    7717.6     0     0.00
 745  295113.9   273434.1   21679.8     95.8    0.4%   21584.0     0     0.00
 746  300934.3   282357.3   18577.0    108.1    0.6%   18468.9     0     0.00
 747  286089.5   282326.5    3763.1     64.1    1.7%    3699.0     0     0.00
 748  297079.6   281535.5   15544.2    100.6    0.6%   15443.6     0     0.00
 749  284476.4   280713.4    3763.0     64.0    1.7%    3699.0     0     0.00
 750  287119.2   279870.0    7249.2     55.6    0.8%    7193.7     0     0.00
 751  286028.2   282517.6    3510.5     45.4    1.3%    3465.2     0     0.00
 752  326264.7   282239.6   44025.1    186.5    0.4%   43838.6     0     0.00
 753  320397.5   282098.1   38299.4    139.0    0.4%   38160.4     0     0.00
 754  288768.7   281728.4    7040.3     56.1    0.8%    6984.2     0     0.00
 755  285035.9   281528.2    3507.7     42.2    1.2%    3465.5     0     0.00
 756  285705.9   282192.3    3513.6     41.6    1.2%    3472.0     0     0.00
 757  285175.4   281654.7    3520.8     41.9    1.2%    3478.8     0     0.00
 758  283609.5   280088.8    3520.7     41.9    1.2%    3478.8     0     0.00
 759  317994.1   283037.9   34956.2    154.6    0.4%   34801.6     0     0.00
 760  286514.2   282983.3    3530.9     47.2    1.3%    3483.7     0     0.00
 761  286182.5   282690.4    3492.1     45.6    1.3%    3446.4     0     0.00
 762  285883.5   282391.5    3492.0     45.6    1.3%    3446.4     0     0.00
 763  291437.4   281098.3   10339.1     43.6    0.4%   10295.5     0     0.00
 764  283990.4   280462.6    3527.8     45.8    1.3%    3482.0     0     0.00
 765  296813.8   279660.2   17153.7     85.6    0.5%   17068.1     0     0.00
 766  289160.6   279058.5   10102.1     39.8    0.4%   10062.2     0     0.00
 767  293923.7   278707.8   15215.9     79.6    0.5%   15136.3     0     0.00
 768  289284.0   280079.7    9204.3     58.3    0.6%    9146.0     0     0.00
 769  309568.2   280555.0   29013.1    133.1    0.5%   28880.0     0     0.00
 770  313164.6   286884.4   26280.2    146.8    0.6%   26133.4     0     0.00
 771  295655.6   286833.9    8821.7     63.2    0.7%    8758.5     0     0.00
 772  349822.4   286603.2   63219.2    239.4    0.4%   62979.8     0     0.00
 773  289815.9   286233.4    3582.5     66.4    1.9%    3516.1     0     0.00
 774  290827.3   287298.9    3528.4     66.2    1.9%    3462.2     0     0.00
 775  318242.3   287087.2   31155.0    166.2    0.5%   30988.9     0     0.00
 776  293978.4   286914.1    7064.3     57.0    0.8%    7007.3     0     0.00
 777  336335.1   287200.9   49134.2    176.9    0.4%   48957.2     0     0.00
 778  289869.8   286386.2    3483.5     48.1    1.4%    3435.5     0     0.00
 779  325808.9   285895.2   39913.6    147.9    0.4%   39765.7     0     0.00
 780  314857.2   286933.1   27924.1    133.5    0.5%   27790.6     0     0.00
 781  290591.7   287107.9    3483.8     43.4    1.2%    3440.4     0     0.00
 782  295235.2   286892.5    8342.6     63.4    0.8%    8279.2     0     0.00
 783  338742.4   286729.3   52013.1    183.4    0.4%   51829.7     0     0.00
 784  293441.2   286360.3    7080.9     57.0    0.8%    7023.9     0     0.00
 785  291596.7   287235.9    4360.8     45.9    1.1%    4314.9     0     0.00
 786  355646.6   290783.6   64863.0    245.9    0.4%   64617.1     0     0.00
 787  304119.6   290702.3   13417.3     99.1    0.7%   13318.2     0     0.00
 788  298006.0   289471.6    8534.4     78.7    0.9%    8455.8     0     0.00
 789  334590.8   289277.2   45313.6    180.6    0.4%   45133.0     0     0.00
 790  292698.4   289194.2    3504.1     47.3    1.3%    3456.9     0     0.00
 791  293083.9   289580.6    3503.3     45.5    1.3%    3457.8     0     0.00
 792  304896.3   288611.5   16284.9     93.0    0.6%   16191.9     0     0.00
 793  309221.9   288319.9   20902.0    107.2    0.5%   20794.8     0     0.00
 794  290962.2   287459.1    3503.1     42.5    1.2%    3460.6     0     0.00
 795  294926.4   286145.6    8780.9     37.8    0.4%    8743.0     0     0.00
 796  287933.3   284430.6    3502.7     42.0    1.2%    3460.7     0     0.00
 797  290867.8   283682.0    7185.9     50.1    0.7%    7135.7     0     0.00
 798  332928.3   288094.6   44833.7    158.6    0.4%   44675.0     0     0.00
 799  299141.0   292024.7    7116.3     92.5    1.3%    7023.8     0     0.00
 800  295819.8   291486.4    4333.4     73.4    1.7%    4260.0     0     0.00
 801  319449.7   291416.0   28033.6    121.1    0.4%   27912.5     0     0.00
 802  295444.9   291079.9    4365.0     72.0    1.7%    4293.0     0     0.00
 803  317820.1   290719.1   27101.1    115.7    0.4%   26985.3     0     0.00
 804  291867.9   288270.2    3597.7     67.3    1.9%    3530.4     0     0.00
 805  308177.3   287560.5   20616.9     81.5    0.4%   20535.4     0     0.00
 806  294163.8   287056.2    7107.5     66.6    0.9%    7040.9     0     0.00
 807  314595.2   286406.3   28188.9     98.8    0.4%   28090.1     0     0.00
 808  289917.1   286381.1    3536.0     43.8    1.2%    3492.2     0     0.00
 809  288524.3   284988.6    3535.6     43.2    1.2%    3492.5     0     0.00
 810  288817.3   285221.8    3595.5     48.9    1.4%    3546.6     0     0.00
 811  288559.0   284997.4    3561.6     47.7    1.3%    3513.9     0     0.00
 812  295620.5   287638.7    7981.9     66.4    0.8%    7915.5     0     0.00
 813  342925.9   285824.5   57101.4    224.8    0.4%   56876.6     0     0.00
 814  291201.8   285552.1    5649.7     53.8    1.0%    5595.9     0     0.00
 815  306393.3   285561.8   20831.6     67.6    0.3%   20764.0     0     0.00
 816  346805.9   285548.9   61257.0    232.8    0.4%   61024.2     0     0.00
 817  327643.3   285263.8   42379.5    142.6    0.3%   42236.9     0     0.00
 818  302740.8   284849.6   17891.2     64.2    0.4%   17827.0     0     0.00
 819  324287.2   284516.7   39770.5    129.2    0.3%   39641.3     0     0.00
 820  288017.9   284450.4    3567.5     42.7    1.2%    3524.8     0     0.00
 821  328316.1   287615.0   40701.1    139.1    0.3%   40562.0     0     0.00
 822  290556.4   286969.0    3587.3     50.4    1.4%    3537.0     0     0.00
 823  316825.5   287176.3   29649.2     98.4    0.3%   29550.7     0     0.00
 824  310472.4   287887.8   22584.5     79.0    0.3%   22505.5     0     0.00
 825  291152.3   287529.1    3623.2     43.5    1.2%    3579.7     0     0.00
 826  299465.5   287376.3   12089.3     44.5    0.4%   12044.7     0     0.00
 827  320455.4   305092.9   15362.5     86.6    0.6%   15275.9     0     0.00
 828  325633.7   304979.9   20653.7    103.4    0.5%   20550.3     0     0.00
 829  308562.4   304857.0    3705.5     47.3    1.3%    3658.1     0     0.00
 830  308223.1   304519.5    3703.7     46.1    1.2%    3657.5     0     0.00
 831  328542.4   304757.8   23784.6    134.4    0.6%   23650.2     0     0.00
 832  328078.0   304755.6   23322.4    131.1    0.6%   23191.3     0     0.00
 833  312633.4   303804.2    8829.2     58.5    0.7%    8770.7     0     0.00
 834  315352.2   306750.0    8602.2     59.8    0.7%    8542.4     0     0.00
 835  310341.2   306654.3    3686.9     46.1    1.2%    3640.9     0     0.00
 836  309968.6   306281.5    3687.1     45.3    1.2%    3641.8     0     0.00
 837  375987.0   306304.3   69682.7    284.2    0.4%   69398.5     0     0.00
 838  327877.1   306487.3   21389.8    133.5    0.6%   21256.3     0     0.00
 839  309232.1   305544.9    3687.2     43.1    1.2%    3644.1     0     0.00
 840  364057.9   304958.4   59099.5    212.0    0.4%   58887.5     0     0.00
 841  319475.2   310650.4    8824.8     66.0    0.7%    8758.8     0     0.00
 842  314205.5   309682.8    4522.6     47.8    1.1%    4474.8     0     0.00
 843  319214.8   309224.2    9990.6     69.6    0.7%    9921.0     0     0.00
 844  314223.3   308257.4    5965.9     50.0    0.8%    5915.9     0     0.00
 845  313454.8   308924.4    4530.3     47.9    1.1%    4482.4     0     0.00
 846  313177.3   308647.1    4530.3     47.9    1.1%    4482.4     0     0.00
 847  311819.6   308120.5    3699.1     42.2    1.1%    3656.9     0     0.00
 848  360789.4   307726.0   53063.4    217.2    0.4%   52846.3     0     0.00
 849  320528.7   310668.5    9860.3    103.6    1.1%    9756.7     0     0.00
 850  364577.4   309866.8   54710.6    234.6    0.4%   54476.0     0     0.00
 851  354342.5   309256.3   45086.2    169.1    0.4%   44917.1     0     0.00
 852  358664.0   308591.2   50072.8    208.2    0.4%   49864.5     0     0.00
 853  320782.5   305441.0   15341.5    114.6    0.7%   15226.9     0     0.00
 854  445930.1   306836.1  139093.9    474.2    0.3%  138619.7     0     0.00
 855  386641.6   306762.6   79879.0    328.6    0.4%   79550.4     0     0.00
 856  351208.3   307479.2   43729.1    163.9    0.4%   43565.2     0     0.00
 857  310536.1   306782.6    3753.5     68.8    1.8%    3684.6     0     0.00
 858  327648.9   307617.2   20031.8    124.4    0.6%   19907.4     0     0.00
 859  322440.2   307286.5   15153.7    112.9    0.7%   15040.8     0     0.00
 860  379651.9   307061.0   72590.9    300.3    0.4%   72290.7     0     0.00
 861  353577.2   307562.1   46015.1    179.6    0.4%   45835.5     0     0.00
 862  364892.2   306767.5   58124.6    256.2    0.4%   57868.4     0     0.00
 863  310923.5   306386.1    4537.4     61.3    1.4%    4476.1     0     0.00
 864  310501.3   306830.3    3671.0     57.0    1.6%    3614.0     0     0.00
 865  358215.7   306301.8   51913.8    205.2    0.4%   51708.6     0     0.00
 866  314845.7   306036.3    8809.4     65.1    0.7%    8744.2     0     0.00
 867  352662.3   305998.4   46663.9    176.6    0.4%   46487.3     0     0.00
 868  340693.2   307431.3   33261.9    103.2    0.3%   33158.7     0     0.00
 869  353714.8   306842.4   46872.5    178.2    0.4%   46694.3     0     0.00
 870  311332.6   306880.0    4452.6     48.1    1.1%    4404.5     0     0.00
 871  310760.7   306817.2    3943.5     49.1    1.2%    3894.5     0     0.00
 872  343583.1   306635.0   36948.1    108.1    0.3%   36840.0     0     0.00
 873  340803.2   305577.9   35225.3    104.0    0.3%   35121.3     0     0.00
 874  308904.4   305263.2    3641.2     47.7    1.3%    3593.4     0     0.00
 875  307172.1   303539.4    3632.7     39.2    1.1%    3593.5     0     0.00
 876  334848.9   304691.8   30157.1    106.9    0.4%   30050.3     0     0.00
 877  313181.9   309452.4    3729.5     61.4    1.6%    3668.1     0     0.00
 878  317124.7   309053.1    8071.6     72.1    0.9%    7999.5     0     0.00
 879  347043.9   308680.0   38363.9    163.5    0.4%   38200.4     0     0.00
 880  337353.7   308289.4   29064.2    101.9    0.4%   28962.3     0     0.00
 881  337375.1   311888.8   25486.3     76.4    0.3%   25409.9     0     0.00
 882  367329.3   316001.1   51328.2    210.2    0.4%   51117.9     0     0.00
 883  319524.1   315741.3    3782.8     62.8    1.7%    3720.0     0     0.00
 884  355602.0   315243.2   40358.8    194.9    0.5%   40163.8     0     0.00
 885  318842.7   315114.1    3728.6     44.5    1.2%    3684.1     0     0.00
 886  337665.2   334079.5    3585.7     70.0    2.0%    3515.7     0     0.00
 887  339839.2   334263.5    5575.7     77.8    1.4%    5497.9     0     0.00
 888  337454.6   333855.0    3599.6     67.3    1.9%    3532.3     0     0.00
 889  358029.7   333591.4   24438.3    158.1    0.6%   24280.2     0     0.00
 890  341629.1   331718.3    9910.8    100.7    1.0%    9810.0     0     0.00
 891  370984.1   332625.8   38358.3    202.0    0.5%   38156.3     0     0.00
 892  411322.9   332120.6   79202.3    317.2    0.4%   78885.1     0     0.00
 893  333179.8   329551.0    3628.8     67.3    1.9%    3561.6     0     0.00
 894  333326.0   328918.2    4407.8     69.4    1.6%    4338.5     0     0.00
 895  333278.3   328499.9    4778.5     71.1    1.5%    4707.4     0     0.00
 896  332679.6   328271.9    4407.7     69.2    1.6%    4338.5     0     0.00
 897  385692.5   328070.6   57621.8    211.3    0.4%   57410.5     0     0.00
 898  332021.3   328413.3    3608.1     32.1    0.9%    3575.9     0     0.00
 899  331015.1   327386.3    3628.8     52.0    1.4%    3576.7     0     0.00
 900  338610.9   328413.6   10197.3     87.9    0.9%   10109.4     0     0.00
 901  397686.6   327303.7   70382.9    240.2    0.3%   70142.8     0     0.00
 902  352846.9   326935.4   25911.5    151.5    0.6%   25760.1     0     0.00
 903  334405.5   326066.6    8338.9     93.5    1.1%    8245.4     0     0.00
 904  345287.2   326718.0   18569.3    128.7    0.7%   18440.5     0     0.00
 905  341339.1   326407.3   14931.8    119.4    0.8%   14812.4     0     0.00
 906  331336.8   325612.6    5724.2     79.1    1.4%    5645.1     0     0.00
 907  328966.7   325382.8    3583.9     69.3    1.9%    3514.6     0     0.00
 908  350133.2   324913.4   25219.8    129.7    0.5%   25090.1     0     0.00
 909  333772.7   325804.2    7968.4     74.0    0.9%    7894.4     0     0.00
 910  329116.6   325635.0    3481.5     50.2    1.4%    3431.4     0     0.00
 911  370614.3   325820.1   44794.2    171.0    0.4%   44623.2     0     0.00
 912  329221.9   325754.5    3467.4     51.4    1.5%    3416.0     0     0.00
 913  329042.2   325577.2    3465.0     49.6    1.4%    3415.4     0     0.00
 914  330869.9   325691.6    5178.3     59.5    1.1%    5118.8     0     0.00
 915  350967.0   325684.5   25282.6    127.3    0.5%   25155.3     0     0.00
 916  329079.0   325621.2    3457.8     48.9    1.4%    3408.9     0     0.00
 917  329757.5   326309.9    3447.7     47.9    1.4%    3399.8     0     0.00
 918  328813.9   325365.5    3448.4     49.3    1.4%    3399.1     0     0.00
 919  328624.3   325178.5    3445.7     50.0    1.5%    3395.8     0     0.00
 920  328582.3   325137.8    3444.5     49.8    1.4%    3394.8     0     0.00
 921  390296.4   323089.2   67207.2    219.5    0.3%   66987.7     0     0.00
 922  337162.5   322940.6   14222.0     89.0    0.6%   14133.0     0     0.00
 923  351140.0   322613.4   28526.6    137.2    0.5%   28389.4     0     0.00
 924  326197.3   322761.2    3436.1     49.8    1.5%    3386.3     0     0.00
 925  346554.2   322208.9   24345.3    119.0    0.5%   24226.3     0     0.00
 926  325772.6   322336.9    3435.7     48.0    1.4%    3387.7     0     0.00
 927  329093.9   322192.1    6901.8     62.0    0.9%    6839.9     0     0.00
 928  370797.1   321894.1   48903.0    161.6    0.3%   48741.4     0     0.00
 929  324699.2   321264.7    3434.6     46.1    1.3%    3388.5     0     0.00
 930  324553.7   321116.8    3436.9     46.8    1.4%    3390.0     0     0.00
 931  334138.5   319370.1   14768.4     85.8    0.6%   14682.6     0     0.00
 932  322432.0   318994.5    3437.4     45.5    1.3%    3391.9     0     0.00
 933  336459.6   319073.9   17385.7     88.9    0.5%   17296.8     0     0.00
 934  322859.7   319417.5    3442.2     45.6    1.3%    3396.6     0     0.00
 935  383425.9   318419.2   65006.7    225.0    0.3%   64781.7     0     0.00
 936  322924.2   319465.7    3458.5     45.7    1.3%    3412.7     0     0.00
 937  322910.0   319451.6    3458.4     45.7    1.3%    3412.7     0     0.00
 938  342267.6   320133.9   22133.7    102.7    0.5%   22031.0     0     0.00
 939  327028.6   320067.6    6961.1     52.0    0.7%    6909.0     0     0.00
 940  326784.7   319796.1    6988.7     54.5    0.8%    6934.2     0     0.00
 941  350597.1   319572.0   31025.0    127.5    0.4%   30897.5     0     0.00
 942  377538.1   318932.5   58605.6    179.2    0.3%   58426.4     0     0.00
 943  374233.5   320217.5   54015.9    161.1    0.3%   53854.8     0     0.00
 944  364096.7   320300.1   43796.5    135.8    0.3%   43660.7     0     0.00
 945  368336.7   324269.2   44067.6    136.8    0.3%   43930.7     0     0.00
 946  449278.9   321567.9  127711.0    320.4    0.3%  127390.6     0     0.00
 947  349209.5   321466.2   27743.4    115.0    0.4%   27628.4     0     0.00
 948  428651.7   321116.2  107535.5    280.2    0.3%  107255.3     0     0.00
 949  330498.2   326938.2    3560.0     62.8    1.8%    3497.2     0     0.00
 950  334926.6   325478.7    9448.0     87.2    0.9%    9360.8     0     0.00
 951  335802.3   323732.8   12069.5     94.9    0.8%   11974.6     0     0.00
 952  330819.6   323677.0    7142.6     74.3    1.0%    7068.3     0     0.00
 953  330319.1   323275.2    7043.9     73.9    1.0%    6970.1     0     0.00
 954  378048.3   323054.7   54993.6    172.9    0.3%   54820.7     0     0.00
 955  326465.1   322921.5    3543.5     42.3    1.2%    3501.3     0     0.00
 956  328705.6   322892.1    5813.5     50.8    0.9%    5762.7     0     0.00
 957  345060.7   326545.5   18515.2     69.6    0.4%   18445.6     0     0.00
 958  329934.6   326383.6    3551.0     46.8    1.3%    3504.2     0     0.00
 959  358477.6   326057.4   32420.2    100.1    0.3%   32320.1     0     0.00
 960  371038.9   325305.6   45733.3    165.4    0.4%   45567.9     0     0.00
 961  328504.7   324949.9    3554.8     47.2    1.3%    3507.5     0     0.00
 962  330538.2   326676.7    3861.5     50.5    1.3%    3811.0     0     0.00
 963  354439.6   326147.9   28291.7     84.9    0.3%   28206.8     0     0.00
 964  340739.0   326529.6   14209.4     54.3    0.4%   14155.1     0     0.00
 965  362562.9   326319.1   36243.8    106.5    0.3%   36137.3     0     0.00
 966  331708.4   325768.8    5939.6     50.5    0.9%    5889.1     0     0.00
 967  359343.2   325592.4   33750.8     96.0    0.3%   33654.8     0     0.00
 968  370599.6   325530.2   45069.4    139.2    0.3%   44930.3     0     0.00
 969  383835.9   324386.7   59449.2    168.7    0.3%   59280.6     0     0.00
 970  333012.2   324656.5    8355.8     52.4    0.6%    8303.4     0     0.00
 971  398990.6   351902.8   47087.8    151.5    0.3%   46936.3     0     0.00
 972  375105.4   352778.9   22326.6    101.0    0.5%   22225.6     0     0.00
 973  405809.0   352567.2   53241.8    162.1    0.3%   53079.7     0     0.00
 974  355134.2   351389.5    3744.8     42.4    1.1%    3702.4     0     0.00
 975  401015.9   356584.6   44431.2    142.0    0.3%   44289.2     0     0.00
 976  396318.1   356250.6   40067.5    134.5    0.3%   39933.0     0     0.00
 977  360092.4   356364.5    3727.9     69.7    1.9%    3658.2     0     0.00
 978  365410.9   355301.9   10109.0     71.5    0.7%   10037.5     0     0.00
 979  371505.5   352884.9   18620.7     89.7    0.5%   18530.9     0     0.00
 980  368562.2   352851.6   15710.6     82.4    0.5%   15628.2     0     0.00
 981  356843.8   353102.3    3741.5     67.1    1.8%    3674.4     0     0.00
 982  355716.3   351974.8    3741.5     67.1    1.8%    3674.4     0     0.00
 983  360494.2   352812.0    7682.2     62.1    0.8%    7620.1     0     0.00
 984  357226.4   352693.0    4533.5     73.0    1.6%    4460.4     0     0.00
 985  355712.5   351981.6    3731.0     70.9    1.9%    3660.1     0     0.00
 986  356864.0   353168.4    3695.6     69.2    1.9%    3626.4     0     0.00
 987  357686.3   352875.2    4811.0     70.1    1.5%    4740.9     0     0.00
 988  396991.6   352871.1   44120.5    131.2    0.3%   43989.3     0     0.00
 989  388359.3   351023.0   37336.4    101.1    0.3%   37235.3     0     0.00
 990  403170.1   351237.9   51932.2    143.2    0.3%   51789.0     0     0.00
 991  410098.4   350214.4   59884.0    156.4    0.3%   59727.6     0     0.00
 992  355738.8   348484.5    7254.3     54.0    0.7%    7200.3     0     0.00
 993  351904.6   348332.4    3572.2     63.4    1.8%    3508.8     0     0.00
 994  392114.3   347939.8   44174.5    127.0    0.3%   44047.5     0     0.00
 995  355939.8   348041.0    7898.7     35.1    0.4%    7863.7     0     0.00
 996  350960.2   347363.6    3596.6     41.5    1.2%    3555.1     0     0.00
 997  350034.3   346437.8    3596.6     41.5    1.2%    3555.1     0     0.00
 998  356246.8   346309.4    9937.4     37.7    0.4%    9899.7     0     0.00
 999  349745.6   346149.2    3596.5     41.3    1.1%    3555.1     0     0.00
