共 1000 条请求，成功 1000，失败 0

===== 汇总（仅成功请求） =====
  latency（端到端）                 n=1000 mean=208067.98ms  p50=220137.88  p90=344855.86  p99=400388.15  min=  2912.29  max=449143.58
  P端prefill+网络（推算）             n=1000 mean=185757.54ms  p50=198747.92  p90=325959.18  p99=353952.75  min=    44.76  max=355494.03
  D端总耗时（排队+decode）             n=1000 mean= 22310.44ms  p50= 10498.70  p90= 52457.27  p99=138767.08  min=  2854.96  max=140239.99
  D端排队+调度（推算）                  n=1000 mean=   104.57ms  p50=    73.99  p90=   195.61  p99=   421.25  min=    24.37  max=   489.84
  D端排队占比                       n=1000 mean=     0.80%  p50=     0.66  p90=     1.38  p99=     1.84  min=     0.27  max=     2.08
  D端GPU decode（纯算）             n=1000 mean= 22205.87ms  p50= 10428.69  p90= 52291.30  p99=138318.42  min=  2818.89  max=139753.37
  轮均GPU耗时                      无数据

===== 逐轮 GPU forward 耗时分布（所有请求合并） =====
  每轮 forward                   无数据

===== 逐请求明细 =====
 idx   latency     P端(推算)       D端总       排队     排队%       GPU    轮数       轮均
 695  259115.1   250527.8    8587.4     60.3    0.7%    8527.1     0     0.00
 696  321101.0   256450.5   64650.6    245.4    0.4%   64405.2     0     0.00
 697  269437.0   255986.3   13450.7    101.2    0.8%   13349.5     0     0.00
 698  289777.5   254980.6   34797.0    129.5    0.4%   34667.4     0     0.00
 699  258152.3   254467.2    3685.0     66.8    1.8%    3618.2     0     0.00
 700  300094.3   254362.5   45731.8    157.3    0.3%   45574.5     0     0.00
 701  258331.4   254665.9    3665.5     45.7    1.2%    3619.8     0     0.00
 702  257433.6   253766.8    3666.8     46.2    1.3%    3620.6     0     0.00
 703  258128.9   254458.7    3670.2     66.7    1.8%    3603.4     0     0.00
 704  295876.8   254246.3   41630.4    141.5    0.3%   41489.0     0     0.00
 705  257484.3   253816.2    3668.2     66.0    1.8%    3602.2     0     0.00
 706  300050.1   255797.4   44252.7    148.4    0.3%   44104.3     0     0.00
 707  288411.7   255429.6   32982.2    116.2    0.4%   32865.9     0     0.00
 708  274367.3   255597.7   18769.6     84.4    0.4%   18685.2     0     0.00
 709  265449.9   255414.5   10035.4     82.2    0.8%    9953.2     0     0.00
 710  394903.7   255147.0  139756.6    453.8    0.3%  139302.8     0     0.00
 711  282885.9   255039.5   27846.3    103.1    0.4%   27743.3     0     0.00
 712  258391.6   253978.9    4412.7     70.9    1.6%    4341.8     0     0.00
 713  300842.1   254214.8   46627.3    135.0    0.3%   46492.3     0     0.00
 714  309795.9   253707.7   56088.2    183.8    0.3%   55904.4     0     0.00
 715  296515.0   253639.4   42875.6    123.1    0.3%   42752.5     0     0.00
 716  271556.2   252995.6   18560.6     58.7    0.3%   18501.9     0     0.00
 717  324499.3   252815.4   71683.9    242.5    0.3%   71441.4     0     0.00
 718  298991.5   252152.8   46838.7    153.6    0.3%   46685.1     0     0.00
 719  288362.2   284580.4    3781.8     44.4    1.2%    3737.4     0     0.00
 720  286489.5   282707.7    3781.8     44.4    1.2%    3737.4     0     0.00
 721  341877.9   282658.3   59219.6    250.8    0.4%   58968.8     0     0.00
 722  299027.8   282657.3   16370.5    105.4    0.6%   16265.1     0     0.00
 723  292853.2   281695.1   11158.1     64.2    0.6%   11093.8     0     0.00
 724  420975.9   280735.9  140240.0    486.6    0.3%  139753.4     0     0.00
 725  285294.7   280710.0    4584.7     45.5    1.0%    4539.2     0     0.00
 726  301944.3   280661.6   21282.7    120.0    0.6%   21162.8     0     0.00
 727  312339.0   279891.8   32447.2    164.0    0.5%   32283.2     0     0.00
 728  291989.9   283052.4    8937.5     62.5    0.7%    8875.0     0     0.00
 729  303347.5   282853.9   20493.5    123.4    0.6%   20370.1     0     0.00
 730  286609.6   282852.5    3757.1     45.6    1.2%    3711.5     0     0.00
 731  321859.4   282902.6   38956.8    187.5    0.5%   38769.3     0     0.00
 732  298314.6   285377.8   12936.8     98.5    0.8%   12838.3     0     0.00
 733  288834.1   285086.9    3747.2     45.2    1.2%    3702.0     0     0.00
 734  325507.2   285018.0   40489.2    170.9    0.4%   40318.3     0     0.00
 735  399134.1   284801.6  114332.5    419.9    0.4%  113912.6     0     0.00
 736  314867.4   287273.7   27593.7    154.7    0.6%   27439.0     0     0.00
 737  322857.9   286203.0   36654.9    159.3    0.4%   36495.6     0     0.00
 738  341392.9   286920.0   54472.9    225.0    0.4%   54248.0     0     0.00
 739  290339.3   286653.7    3685.6     67.8    1.8%    3617.8     0     0.00
 740  328825.2   286782.2   42043.0    195.6    0.5%   41847.4     0     0.00
 741  290474.3   285975.4    4498.8     70.4    1.6%    4428.4     0     0.00
 742  289678.6   286000.2    3678.5     63.9    1.7%    3614.6     0     0.00
 743  351854.3   285981.9   65872.4    247.9    0.4%   65624.6     0     0.00
 744  293092.0   285739.7    7352.4     76.0    1.0%    7276.4     0     0.00
 745  305582.7   285078.1   20504.5    124.7    0.6%   20379.9     0     0.00
 746  303019.0   284891.2   18127.8    116.9    0.6%   18010.9     0     0.00
 747  288502.2   284824.0    3678.2     63.6    1.7%    3614.6     0     0.00
 748  300274.9   284034.0   16240.9    111.3    0.7%   16129.7     0     0.00
 749  287122.9   283467.3    3655.7     41.7    1.1%    3614.0     0     0.00
 750  289840.9   282498.5    7342.3     52.7    0.7%    7289.6     0     0.00
 751  286008.5   282352.0    3656.5     42.5    1.2%    3614.0     0     0.00
 752  325774.0   285840.4   39933.6    145.7    0.4%   39787.9     0     0.00
 753  326547.6   286178.3   40369.3    167.2    0.4%   40202.1     0     0.00
 754  297052.2   289671.0    7381.1     84.6    1.1%    7296.6     0     0.00
 755  293415.6   289611.2    3804.5     68.0    1.8%    3736.4     0     0.00
 756  293209.3   289404.9    3804.4     68.0    1.8%    3736.4     0     0.00
 757  292680.3   288868.8    3811.5     53.5    1.4%    3758.0     0     0.00
 758  292944.3   289279.0    3665.4     50.8    1.4%    3614.6     0     0.00
 759  326359.5   288838.2   37521.2    162.4    0.4%   37358.8     0     0.00
 760  292450.5   288785.2    3665.3     50.7    1.4%    3614.6     0     0.00
 761  291920.8   288255.5    3665.2     50.6    1.4%    3614.6     0     0.00
 762  291656.9   287993.7    3663.2     47.7    1.3%    3615.5     0     0.00
 763  293223.8   285780.4    7443.4     61.9    0.8%    7381.5     0     0.00
 764  288809.7   285146.6    3663.1     47.6    1.3%    3615.5     0     0.00
 765  299709.5   284475.4   15234.2     84.0    0.6%   15150.1     0     0.00
 766  293917.8   283903.0   10014.8     69.7    0.7%    9945.1     0     0.00
 767  310541.8   283520.9   27020.9    121.5    0.4%   26899.4     0     0.00
 768  292494.5   282384.1   10110.4     67.7    0.7%   10042.7     0     0.00
 769  306873.7   281794.9   25078.7     89.3    0.4%   24989.4     0     0.00
 770  309300.1   281622.8   27677.2     97.0    0.4%   27580.2     0     0.00
 771  291639.2   281537.2   10102.0     61.8    0.6%   10040.2     0     0.00
 772  351524.6   281308.1   70216.4    220.7    0.3%   69995.7     0     0.00
 773  284632.4   280968.6    3663.8     43.5    1.2%    3620.2     0     0.00
 774  284614.7   280916.8    3697.9     44.5    1.2%    3653.4     0     0.00
 775  304364.1   280707.9   23656.2     86.8    0.4%   23569.4     0     0.00
 776  294132.3   281585.1   12547.2     76.2    0.6%   12471.0     0     0.00
 777  340850.0   283422.0   57428.0    190.0    0.3%   57238.0     0     0.00
 778  286064.3   282578.6    3485.7     44.3    1.3%    3441.4     0     0.00
 779  321447.2   282681.3   38765.9    160.1    0.4%   38605.8     0     0.00
 780  306822.7   283625.6   23197.1     86.1    0.4%   23111.0     0     0.00
 781  288984.0   285465.2    3518.8     44.9    1.3%    3473.9     0     0.00
 782  296154.6   287494.2    8660.4     61.9    0.7%    8598.5     0     0.00
 783  328757.6   287953.4   40804.2    140.3    0.3%   40663.8     0     0.00
 784  294405.4   287262.5    7142.9     53.5    0.7%    7089.4     0     0.00
 785  291574.4   287238.0    4336.4     44.7    1.0%    4291.6     0     0.00
 786  368641.0   290740.4   77900.6    269.9    0.3%   77630.7     0     0.00
 787  305204.9   291550.9   13654.0     77.5    0.6%   13576.6     0     0.00
 788  297966.1   290358.1    7607.9     52.7    0.7%    7555.3     0     0.00
 789  348127.2   290361.0   57766.2    185.0    0.3%   57581.2     0     0.00
 790  293771.8   290195.4    3576.3     41.2    1.2%    3535.1     0     0.00
 791  302928.8   299222.7    3706.1     66.2    1.8%    3639.9     0     0.00
 792  310477.7   297958.4   12519.3    100.0    0.8%   12419.3     0     0.00
 793  321752.2   297666.6   24085.6    113.6    0.5%   23972.0     0     0.00
 794  300267.3   296550.7    3716.7     66.0    1.8%    3650.7     0     0.00
 795  304312.5   295268.1    9044.3     84.4    0.9%    8960.0     0     0.00
 796  299828.3   296085.7    3742.7     66.1    1.8%    3676.6     0     0.00
 797  305357.1   295274.5   10082.7     92.8    0.9%    9989.9     0     0.00
 798  332674.6   294451.5   38223.1    142.0    0.4%   38081.1     0     0.00
 799  301971.7   293175.0    8796.6     82.2    0.9%    8714.4     0     0.00
 800  296703.8   292422.1    4281.7     45.3    1.1%    4236.4     0     0.00
 801  321002.3   292799.6   28202.7     99.5    0.4%   28103.2     0     0.00
 802  296312.9   292602.9    3710.1     25.5    0.7%    3684.5     0     0.00
 803  328609.4   294810.3   33799.2    128.4    0.4%   33670.8     0     0.00
 804  297122.8   293472.7    3650.1     66.6    1.8%    3583.4     0     0.00
 805  311083.6   292739.2   18344.4     89.9    0.5%   18254.6     0     0.00
 806  300281.5   292167.3    8114.2     81.3    1.0%    8032.9     0     0.00
 807  322229.6   291482.0   30747.6    118.4    0.4%   30629.2     0     0.00
 808  295665.9   292103.0    3562.9     47.6    1.3%    3515.4     0     0.00
 809  294306.8   290711.0    3595.8     47.7    1.3%    3548.2     0     0.00
 810  294029.0   290463.3    3565.7     48.1    1.3%    3517.7     0     0.00
 811  293770.8   290205.1    3565.7     48.0    1.3%    3517.7     0     0.00
 812  297923.1   289928.7    7994.4     58.3    0.7%    7936.1     0     0.00
 813  342878.8   287977.6   54901.2    193.6    0.4%   54707.5     0     0.00
 814  298022.0   290789.3    7232.8     60.9    0.8%    7171.9     0     0.00
 815  320299.6   290801.0   29498.6     92.5    0.3%   29406.0     0     0.00
 816  353736.8   290790.3   62946.5    224.7    0.4%   62721.8     0     0.00
 817  335253.8   290245.2   45008.7    162.9    0.4%   44845.8     0     0.00
 818  306578.9   290066.3   16512.6     58.6    0.4%   16454.1     0     0.00
 819  325343.6   288878.9   36464.7    114.4    0.3%   36350.3     0     0.00
 820  292373.5   288812.4    3561.2     42.2    1.2%    3518.9     0     0.00
 821  332273.7   288910.5   43363.2    154.6    0.4%   43208.5     0     0.00
 822  296838.6   293141.0    3697.6     61.2    1.7%    3636.4     0     0.00
 823  328505.4   293113.6   35391.8    131.5    0.4%   35260.3     0     0.00
 824  322566.8   293116.3   29450.4     92.1    0.3%   29358.3     0     0.00
 825  296366.0   292721.4    3644.6     42.8    1.2%    3601.7     0     0.00
 826  319881.3   304260.0   15621.3     72.7    0.5%   15548.6     0     0.00
 827  318788.3   304205.9   14582.4     70.2    0.5%   14512.2     0     0.00
 828  324903.3   304090.8   20812.5    111.2    0.5%   20701.4     0     0.00
 829  319245.8   315511.0    3734.8     45.4    1.2%    3689.4     0     0.00
 830  318906.2   315173.2    3733.0     44.3    1.2%    3688.7     0     0.00
 831  338216.4   315340.1   22876.3    128.9    0.6%   22747.4     0     0.00
 832  341566.9   315336.9   26230.0    139.7    0.5%   26090.3     0     0.00
 833  324607.5   317875.9    6731.5     75.1    1.1%    6656.5     0     0.00
 834  326066.2   317395.9    8670.3     63.2    0.7%    8607.2     0     0.00
 835  321046.1   317302.7    3743.4     45.0    1.2%    3698.5     0     0.00
 836  320056.0   316312.8    3743.2     44.8    1.2%    3698.5     0     0.00
 837  380027.0   316336.0   63691.0    248.9    0.4%   63442.1     0     0.00
 838  337797.9   316139.1   21658.8    122.0    0.6%   21536.8     0     0.00
 839  318909.7   315199.9    3709.8     46.5    1.3%    3663.3     0     0.00
 840  368870.9   317227.5   51643.4    182.7    0.4%   51460.7     0     0.00
 841  325279.0   316438.6    8840.4     83.4    0.9%    8757.0     0     0.00
 842  320532.9   315952.0    4580.9     49.9    1.1%    4531.1     0     0.00
 843  324339.3   315531.0    8808.3     83.4    0.9%    8724.9     0     0.00
 844  321545.6   315521.9    6023.7     54.7    0.9%    5969.0     0     0.00
 845  318163.9   314404.8    3759.2     46.2    1.2%    3712.9     0     0.00
 846  317988.8   314230.0    3758.8     45.2    1.2%    3713.6     0     0.00
 847  317459.9   313703.0    3757.0     43.5    1.2%    3713.5     0     0.00
 848  362326.3   313311.6   49014.7    172.0    0.4%   48842.7     0     0.00
 849  320894.5   313155.9    7738.7     81.4    1.1%    7657.2     0     0.00
 850  366835.7   314887.3   51948.4    189.0    0.4%   51759.4     0     0.00
 851  360455.9   314242.8   46213.2    164.5    0.4%   46048.7     0     0.00
 852  361835.1   313640.5   48194.5    193.4    0.4%   48001.1     0     0.00
 853  325949.3   310491.9   15457.4    103.7    0.7%   15353.6     0     0.00
 854  449143.6   310379.7  138763.8    449.1    0.3%  138314.8     0     0.00
 855  408941.0   311056.1   97884.9    332.9    0.3%   97552.0     0     0.00
 856  356456.8   311463.5   44993.3    159.0    0.4%   44834.3     0     0.00
 857  315099.2   310730.0    4369.2     68.3    1.6%    4300.9     0     0.00
 858  331427.0   310366.0   21061.0    121.2    0.6%   20939.8     0     0.00
 859  324879.4   310032.5   14846.9    100.5    0.7%   14746.4     0     0.00
 860  379383.3   309827.1   69556.1    253.9    0.4%   69302.3     0     0.00
 861  372824.5   308753.8   64070.8    232.4    0.4%   63838.4     0     0.00
 862  370702.6   307958.6   62743.9    209.1    0.3%   62534.8     0     0.00
 863  311077.5   307521.0    3556.5     48.9    1.4%    3507.6     0     0.00
 864  312148.4   308583.7    3564.7     45.3    1.3%    3519.4     0     0.00
 865  357139.2   307664.2   49475.0    179.2    0.4%   49295.9     0     0.00
 866  314501.0   307358.9    7142.1     55.5    0.8%    7086.6     0     0.00
 867  352240.3   308299.1   43941.2    136.1    0.3%   43805.1     0     0.00
 868  346145.4   308120.4   38025.0    118.2    0.3%   37906.8     0     0.00
 869  351986.0   307565.7   44420.4    157.4    0.4%   44263.0     0     0.00
 870  319360.7   314833.2    4527.5     53.8    1.2%    4473.7     0     0.00
 871  320987.0   317076.8    3910.2     53.8    1.4%    3856.4     0     0.00
 872  359315.0   316931.4   42383.6    163.2    0.4%   42220.5     0     0.00
 873  350037.7   315911.6   34126.1    108.5    0.3%   34017.6     0     0.00
 874  318885.4   315265.1    3620.3     42.9    1.2%    3577.4     0     0.00
 875  318180.7   314468.2    3712.4     44.1    1.2%    3668.4     0     0.00
 876  344851.8   314779.7   30072.1     88.2    0.3%   29983.9     0     0.00
 877  320221.2   315628.3    4592.9     47.8    1.0%    4545.2     0     0.00
 878  324563.9   316117.3    8446.6     57.6    0.7%    8389.0     0     0.00
 879  345529.5   318620.6   26908.8    100.6    0.4%   26808.2     0     0.00
 880  346691.7   318231.3   28460.4    126.3    0.4%   28334.1     0     0.00
 881  338005.1   317377.8   20627.3     82.8    0.4%   20544.5     0     0.00
 882  365506.0   315844.3   49661.8    204.1    0.4%   49457.7     0     0.00
 883  319240.4   315581.9    3658.5     63.7    1.7%    3594.8     0     0.00
 884  365360.9   316485.6   48875.3    184.2    0.4%   48691.1     0     0.00
 885  319926.1   316304.1    3622.0     49.2    1.4%    3572.8     0     0.00
 886  319811.9   316161.9    3650.0     42.9    1.2%    3607.1     0     0.00
 887  322900.2   316845.4    6054.8     47.6    0.8%    6007.3     0     0.00
 888  343346.0   339800.2    3545.8     69.3    2.0%    3476.6     0     0.00
 889  361199.5   339400.1   21799.4    133.3    0.6%   21666.1     0     0.00
 890  347211.0   337560.1    9650.8     92.2    1.0%    9558.7     0     0.00
 891  387424.2   337939.3   49484.9    196.9    0.4%   49288.0     0     0.00
 892  400101.8   337433.5   62668.2    232.8    0.4%   62435.4     0     0.00
 893  338382.3   334860.3    3522.0     66.6    1.9%    3455.4     0     0.00
 894  339073.0   334793.8    4279.3     70.7    1.7%    4208.6     0     0.00
 895  338294.4   334841.5    3452.8     64.2    1.9%    3388.6     0     0.00
 896  338129.0   334611.6    3517.4     64.7    1.8%    3452.7     0     0.00
 897  394620.4   334389.7   60230.6    220.6    0.4%   60010.0     0     0.00
 898  336524.7   333043.1    3481.6     62.4    1.8%    3419.2     0     0.00
 899  335396.9   331915.4    3481.5     62.3    1.8%    3419.2     0     0.00
 900  340075.3   331641.4    8433.9     67.8    0.8%    8366.1     0     0.00
 901  401819.0   330499.4   71319.6    237.0    0.3%   71082.6     0     0.00
 902  356973.8   329202.2   27771.5    133.5    0.5%   27638.1     0     0.00
 903  337811.2   328267.1    9544.1     71.1    0.7%    9473.0     0     0.00
 904  347971.5   328692.5   19279.1    100.1    0.5%   19178.9     0     0.00
 905  340840.3   328415.1   12425.2     78.8    0.6%   12346.4     0     0.00
 906  333229.2   327650.6    5578.6     51.9    0.9%    5526.7     0     0.00
 907  333417.6   329967.2    3450.4     64.0    1.9%    3386.4     0     0.00
 908  355726.4   329274.5   26451.9    145.0    0.5%   26306.9     0     0.00
 909  338215.9   328948.5    9267.4     87.3    0.9%    9180.1     0     0.00
 910  332258.2   328794.6    3463.5     46.6    1.3%    3416.9     0     0.00
 911  372080.3   328489.2   43591.1    154.4    0.4%   43436.7     0     0.00
 912  331891.6   328428.1    3463.4     46.5    1.3%    3416.9     0     0.00
 913  331702.9   328242.2    3460.7     43.7    1.3%    3417.0     0     0.00
 914  334214.3   328166.6    6047.6     54.3    0.9%    5993.3     0     0.00
 915  352366.3   328793.9   23572.4    113.9    0.5%   23458.5     0     0.00
 916  332204.9   328734.0    3470.9     43.7    1.3%    3427.2     0     0.00
 917  334723.4   331245.2    3478.3     48.1    1.4%    3430.1     0     0.00
 918  334228.0   330789.7    3438.3     47.0    1.4%    3391.3     0     0.00
 919  333815.4   330380.2    3435.2     44.0    1.3%    3391.2     0     0.00
 920  333645.8   330210.7    3435.1     43.9    1.3%    3391.2     0     0.00
 921  405768.9   327167.8   78601.1    247.9    0.3%   78353.2     0     0.00
 922  341438.7   327367.5   14071.2     79.1    0.6%   13992.1     0     0.00
 923  361670.4   327006.3   34664.1    124.4    0.4%   34539.6     0     0.00
 924  329804.3   326367.3    3437.0     44.1    1.3%    3392.9     0     0.00
 925  349820.7   325778.8   24041.9    113.4    0.5%   23928.4     0     0.00
 926  328932.2   325495.3    3436.9     44.0    1.3%    3392.9     0     0.00
 927  332987.1   324746.6    8240.5     57.2    0.7%    8183.3     0     0.00
 928  378965.9   326286.2   52679.7    170.8    0.3%   52508.9     0     0.00
 929  330365.1   326900.6    3464.5     42.6    1.2%    3421.9     0     0.00
 930  330059.6   326596.1    3463.5     41.4    1.2%    3422.1     0     0.00
 931  341083.8   324816.5   16267.4     87.0    0.5%   16180.4     0     0.00
 932  328056.8   324568.7    3488.0     41.7    1.2%    3446.3     0     0.00
 933  344892.5   327704.1   17188.4     91.8    0.5%   17096.6     0     0.00
 934  332970.9   329443.7    3527.2     61.7    1.7%    3465.5     0     0.00
 935  382163.0   327747.1   54415.9    192.0    0.4%   54224.0     0     0.00
 936  331143.4   327616.3    3527.1     61.6    1.7%    3465.5     0     0.00
 937  331160.7   327653.6    3507.1     43.4    1.2%    3463.7     0     0.00
 938  348576.3   328782.3   19794.0     81.9    0.4%   19712.1     0     0.00
 939  336512.7   328456.6    8056.1     63.5    0.8%    7992.6     0     0.00
 940  336632.9   326935.3    9697.6     67.6    0.7%    9630.0     0     0.00
 941  372543.4   328965.9   43577.5    160.7    0.4%   43416.7     0     0.00
 942  382515.1   328474.4   54040.7    190.4    0.4%   53850.2     0     0.00
 943  388921.1   327572.1   61349.0    195.4    0.3%   61153.6     0     0.00
 944  374881.4   327565.0   47316.4    150.1    0.3%   47166.2     0     0.00
 945  363890.3   327094.1   36796.2    118.7    0.3%   36677.4     0     0.00
 946  359774.6   326140.1   33634.5    110.7    0.3%   33523.7     0     0.00
 947  352534.5   325775.2   26759.2     89.9    0.3%   26669.3     0     0.00
 948  388514.1   325939.1   62575.1    192.7    0.3%   62382.4     0     0.00
 949  329240.8   325726.5    3514.3     44.2    1.3%    3470.1     0     0.00
 950  332794.7   324299.4    8495.3     59.8    0.7%    8435.5     0     0.00
 951  336397.0   323168.5   13228.5     73.5    0.6%   13155.0     0     0.00
 952  332483.7   323115.5    9368.2     63.3    0.7%    9304.9     0     0.00
 953  329050.6   322745.6    6305.0     50.5    0.8%    6254.6     0     0.00
 954  388847.1   327111.9   61735.2    185.3    0.3%   61549.9     0     0.00
 955  330122.9   326587.5    3535.4     42.3    1.2%    3493.1     0     0.00
 956  330729.1   326525.6    4203.5     46.8    1.1%    4156.7     0     0.00
 957  349022.6   328332.7   20689.9     70.0    0.3%   20619.9     0     0.00
 958  333738.1   330174.5    3563.6     46.6    1.3%    3517.0     0     0.00
 959  358234.0   329951.1   28282.9     88.5    0.3%   28194.4     0     0.00
 960  386142.3   329196.9   56945.4    169.5    0.3%   56775.9     0     0.00
 961  331981.5   328421.0    3560.5     42.3    1.2%    3518.1     0     0.00
 962  332491.5   328106.2    4385.4     43.1    1.0%    4342.3     0     0.00
 963  375513.2   345257.1   30256.2    122.9    0.4%   30133.3     0     0.00
 964  359506.8   345213.9   14292.9     94.4    0.7%   14198.5     0     0.00
 965  385167.8   344965.2   40202.6    147.0    0.4%   40055.5     0     0.00
 966  350912.6   344452.6    6460.0     50.9    0.8%    6409.2     0     0.00
 967  373632.5   344479.0   29153.5    117.2    0.4%   29036.3     0     0.00
 968  388045.5   344160.2   43885.3    151.2    0.3%   43734.1     0     0.00
 969  405081.7   352649.2   52432.6    165.4    0.3%   52267.1     0     0.00
 970  363376.6   352625.8   10750.8     65.2    0.6%   10685.6     0     0.00
 971  405822.6   351659.3   54163.3    167.7    0.3%   53995.6     0     0.00
 972  364774.7   352602.6   12172.0     88.3    0.7%   12083.7     0     0.00
 973  404099.7   352391.5   51708.2    160.2    0.3%   51548.0     0     0.00
 974  354954.1   351217.6    3736.5     64.3    1.7%    3672.3     0     0.00
 975  400885.3   352195.2   48690.1    153.0    0.3%   48537.1     0     0.00
 976  395212.9   351860.4   43352.5    141.2    0.3%   43211.3     0     0.00
 977  356440.3   352719.5    3720.8     43.1    1.2%    3677.8     0     0.00
 978  360460.6   351623.8    8836.8     76.9    0.9%    8759.9     0     0.00
 979  372832.2   350323.2   22508.9     96.0    0.4%   22412.9     0     0.00
 980  369245.3   353097.0   16148.4     80.5    0.5%   16067.9     0     0.00
 981  356473.4   352760.1    3713.3     43.2    1.2%    3670.2     0     0.00
 982  358789.1   355106.9    3682.1     63.8    1.7%    3618.3     0     0.00
 983  361947.8   354955.1    6992.7     73.4    1.0%    6919.4     0     0.00
 984  359400.2   354834.5    4565.7     66.3    1.5%    4499.4     0     0.00
 985  358687.3   354121.7    4565.6     66.2    1.5%    4499.4     0     0.00
 986  357637.2   353951.0    3686.1     61.7    1.7%    3624.4     0     0.00
 987  358780.3   353618.4    5161.9     67.4    1.3%    5094.4     0     0.00
 988  398045.9   353661.7   44384.2    117.9    0.3%   44266.3     0     0.00
 989  393394.5   354177.3   39217.3    123.0    0.3%   39094.2     0     0.00
 990  400831.3   353639.6   47191.7    138.4    0.3%   47053.3     0     0.00
 991  400383.7   352338.9   48044.8    140.0    0.3%   47904.8     0     0.00
 992  359072.8   351547.5    7525.3     56.3    0.7%    7468.9     0     0.00
 993  356023.2   352250.2    3773.0     43.7    1.2%    3729.3     0     0.00
 994  392547.1   352491.2   40055.9    120.7    0.3%   39935.2     0     0.00
 995  364262.6   355449.3    8813.2     56.2    0.6%    8757.1     0     0.00
 996  359224.6   355494.0    3730.6     43.7    1.2%    3686.9     0     0.00
 997  359979.4   355430.9    4548.5     44.8    1.0%    4503.8     0     0.00
 998  367653.0   355298.9   12354.2     61.6    0.5%   12292.6     0     0.00
 999  358867.4   355139.4    3728.0     42.7    1.1%    3685.3     0     0.00
